step,time_hr,choke_prev,choke_chosen,delta_u,target_Q,predicted_Q,predicted_WHP,predicted_FLP,predicted_BHP,measured_Q,measured_WHP,measured_FLP,measured_BHP,tracking_error,cost_chosen,n_candidates_evaluated,n_candidates_rejected_hard,reason,rejected_summary
24,24.0,66.0,66.0,0.0,130.0,131.92851632034933,333.4002142678714,218.71623192311043,2458.2029752936805,132.48880463927256,332.9153097645727,218.22613998356118,2457.1292993126667,1.9285163203493312,0.1954640372801903,11,0,"DEAD-BAND HOLD: pred_Q=131.9 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.93). Tracking cost suppressed; holding choke at 66.0%. WHP=333.4, FLP=218.7, BHP=2458.2 psi.",none
25,25.0,66.0,66.0,0.0,130.0,131.16265618445868,333.76799464943565,220.08458071149775,2462.7362305794236,131.58998670898706,333.38974092070595,220.02374089978167,2462.3668904231654,1.1626561844586831,0.19171909424508163,11,0,"DEAD-BAND HOLD: pred_Q=131.2 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.16). Tracking cost suppressed; holding choke at 66.0%. WHP=333.8, FLP=220.1, BHP=2462.7 psi.",none
26,26.0,66.0,66.0,0.0,130.0,130.9766488516991,334.3384726015183,219.0287831906638,2454.9229489290433,131.37168741644786,334.12564889166384,218.63673883795266,2453.339652393012,0.9766488516991103,0.19472931398348917,11,0,"DEAD-BAND HOLD: pred_Q=131.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.98). Tracking cost suppressed; holding choke at 66.0%. WHP=334.3, FLP=219.0, BHP=2454.9 psi.",none
27,27.0,66.0,66.0,0.0,130.0,130.96182834789897,334.4581881350785,218.5700439293465,2462.168530335377,131.35429398659412,334.28008012791554,218.03409269725478,2461.710986097416,0.9618283478989724,0.19555061467196905,11,0,"DEAD-BAND HOLD: pred_Q=131.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.96). Tracking cost suppressed; holding choke at 66.0%. WHP=334.5, FLP=218.6, BHP=2462.2 psi.",none
28,28.0,66.0,66.0,0.0,130.0,130.7695314245192,333.58606186415926,218.1798181045792,2465.5440494309682,131.1286131937539,333.1550503662776,217.52145271387647,2465.610962536861,0.7695314245191867,0.19652031932169417,11,0,"DEAD-BAND HOLD: pred_Q=130.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.77). Tracking cost suppressed; holding choke at 66.0%. WHP=333.6, FLP=218.2, BHP=2465.5 psi.",none
29,29.0,66.0,66.0,0.0,130.0,131.2475895266461,334.51681095250353,218.69561451653365,2454.7926881308017,131.68966497563082,334.35570267996263,218.19905487977258,2453.189152861017,1.2475895266460952,0.19559333802665563,11,0,"DEAD-BAND HOLD: pred_Q=131.2 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.25). Tracking cost suppressed; holding choke at 66.0%. WHP=334.5, FLP=218.7, BHP=2454.8 psi.",none
30,30.0,66.0,66.0,0.0,130.0,131.7356821449015,332.92701501688055,220.14324077138318,2458.670918378293,132.26249332426622,332.304889853717,220.100802668163,2457.669947122177,1.7356821449014888,0.1918672590842236,11,0,"DEAD-BAND HOLD: pred_Q=131.7 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.74). Tracking cost suppressed; holding choke at 66.0%. WHP=332.9, FLP=220.1, BHP=2458.7 psi.",none
31,31.0,66.0,66.0,0.0,130.0,131.9965741297084,332.9174165584605,217.80621267052723,2461.275500960672,132.5686776819878,332.29250798683773,217.03064695129873,2460.6792059704335,1.9965741297083923,0.19782345835422718,11,0,"DEAD-BAND HOLD: pred_Q=132.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+2.00). Tracking cost suppressed; holding choke at 66.0%. WHP=332.9, FLP=217.8, BHP=2461.3 psi.",none
32,32.0,66.0,66.0,0.0,130.0,130.82806404759816,333.59691954113384,219.73502585359898,2456.466234431936,131.19730742219662,333.16905660613753,219.5645303986574,2455.1227195095566,0.8280640475981613,0.1929191408368016,11,0,"DEAD-BAND HOLD: pred_Q=130.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.83). Tracking cost suppressed; holding choke at 66.0%. WHP=333.6, FLP=219.7, BHP=2456.5 psi.",none
33,33.0,66.0,66.0,0.0,130.0,129.9813862879431,332.5148620053377,217.86521081635723,2453.6423736214238,130.20364145645615,331.7732186728389,217.10815286346042,2451.860112983748,-0.018613712056890108,0.1981058990883567,11,0,"DEAD-BAND HOLD: pred_Q=130.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.02). Tracking cost suppressed; holding choke at 66.0%. WHP=332.5, FLP=217.9, BHP=2453.6 psi.",none
34,34.0,66.0,66.0,0.0,130.0,129.9802168770071,332.697152618542,218.7038469784895,2455.4291301905296,130.20226902894896,332.00837081990807,218.20986987173967,2453.9244794782635,-0.019783122992890867,0.19572017183229087,11,0,"DEAD-BAND HOLD: pred_Q=130.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.02). Tracking cost suppressed; holding choke at 66.0%. WHP=332.7, FLP=218.7, BHP=2455.4 psi.",none
35,35.0,66.0,66.0,0.0,130.0,130.7488664182406,334.2843123285375,218.84614744388549,2460.2473953642198,131.10436062164288,334.0557829547766,218.3968101088673,2459.491362711403,0.7488664182405955,0.19493225873911454,11,0,"DEAD-BAND HOLD: pred_Q=130.7 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.75). Tracking cost suppressed; holding choke at 66.0%. WHP=334.3, FLP=218.8, BHP=2460.2 psi.",none
36,36.0,66.0,66.0,0.0,130.0,130.19441970335862,333.82520001385376,219.2956823767227,2456.913511936762,130.4536587175096,333.46353497971063,218.9873645157548,2455.6394909101377,0.19441970335861924,0.19398304300129254,11,0,"DEAD-BAND HOLD: pred_Q=130.2 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.19). Tracking cost suppressed; holding choke at 66.0%. WHP=333.8, FLP=219.3, BHP=2456.9 psi.",none
37,37.0,66.0,66.0,0.0,130.0,129.74316996377922,333.3415391811362,218.93829285061761,2463.0269496410688,129.9240693865557,332.83961978590236,218.5178616046357,2462.702778758798,-0.2568300362207765,0.19464564354659838,11,0,"DEAD-BAND HOLD: pred_Q=129.7 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=-0.26). Tracking cost suppressed; holding choke at 66.0%. WHP=333.3, FLP=218.9, BHP=2463.0 psi.",none
38,38.0,66.0,66.0,0.0,130.0,130.47237077124004,334.98753074142735,217.27835808744973,2457.663417162472,130.77986371480102,334.9629241220745,216.33720395619102,2456.505909564354,0.4723707712400369,0.1992966291027629,11,0,"DEAD-BAND HOLD: pred_Q=130.5 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.47). Tracking cost suppressed; holding choke at 66.0%. WHP=335.0, FLP=217.3, BHP=2457.7 psi.",none
39,39.0,66.0,66.0,0.0,130.0,130.39306510243568,333.0892520153619,218.5346382414059,2458.369909482045,130.6867901185213,332.5141731396544,217.98758021621077,2457.322170211371,0.3930651024356848,0.195970260343498,11,0,"DEAD-BAND HOLD: pred_Q=130.4 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.39). Tracking cost suppressed; holding choke at 66.0%. WHP=333.1, FLP=218.5, BHP=2458.4 psi.",none
40,40.0,66.0,66.0,0.0,130.0,131.8209125057847,333.28902807246027,219.6959403391922,2458.203073848145,132.36252017378675,332.77188124614395,219.51318372659185,2457.129413179624,1.8209125057846904,0.19295752753062873,11,0,"DEAD-BAND HOLD: pred_Q=131.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.82). Tracking cost suppressed; holding choke at 66.0%. WHP=333.3, FLP=219.7, BHP=2458.2 psi.",none
