step,time_hr,choke_prev,choke_chosen,delta_u,target_Q,predicted_Q,predicted_WHP,predicted_FLP,predicted_BHP,measured_Q,measured_WHP,measured_FLP,measured_BHP,tracking_error,cost_chosen,n_candidates_evaluated,n_candidates_rejected_hard,reason,rejected_summary
48,48.0,81.0,81.0,0.0,150.0,152.17728272257477,312.52002500633364,199.10749107102623,2408.2057010140993,151.76943145456198,312.95329720396023,198.97577093226562,2409.752905277088,2.1772827225747733,0.2995755348253622,11,0,"DEAD-BAND HOLD: pred_Q=152.2 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.18). Tracking cost suppressed; holding choke at 81.0%. WHP=312.5, FLP=199.1, BHP=2408.2 psi.",none
49,49.0,81.0,81.0,0.0,150.0,151.897517499993,311.9461183414316,199.5452401249449,2409.5037701808064,151.44165283262836,312.2133506734098,199.54578010009718,2411.2500898404137,1.8975174999930005,0.2962041426413053,11,0,"DEAD-BAND HOLD: pred_Q=151.9 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.90). Tracking cost suppressed; holding choke at 81.0%. WHP=311.9, FLP=199.5, BHP=2409.5 psi.",none
50,50.0,81.0,81.0,0.0,150.0,153.07146636713077,312.95045321218345,200.23948589260112,2405.740115816343,152.81707518977456,313.50825479035456,200.44978308708207,2406.9091152909123,3.0714663671307676,0.29583594428118054,11,0,"TRACKING CORRECTION: err=+3.1 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=81.0% (move +0.0%) -> pred_Q=153.1 bbl/hr. WHP=313.0, FLP=200.2, BHP=2405.7 psi.",none
51,51.0,81.0,81.0,0.0,150.0,151.9176479270077,311.69332597740885,201.30020936693631,2398.781535934792,151.46523805013655,311.8874216606492,201.83099019533896,2398.883134358204,1.9176479270076925,0.2843697422836828,11,0,"DEAD-BAND HOLD: pred_Q=151.9 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.92). Tracking cost suppressed; holding choke at 81.0%. WHP=311.7, FLP=201.3, BHP=2398.8 psi.",none
52,52.0,81.0,81.0,0.0,150.0,152.69853898509524,313.2848672173418,201.1095356376133,2406.3153453214263,152.3801458879948,313.9394198177317,201.58270690881713,2407.5725812736723,2.69853898509524,0.2840805632534776,11,0,"DEAD-BAND HOLD: pred_Q=152.7 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.70). Tracking cost suppressed; holding choke at 81.0%. WHP=313.3, FLP=201.1, BHP=2406.3 psi.",none
53,53.0,81.0,81.0,0.0,150.0,152.65176016064072,313.4250860759182,200.17014284824418,2404.0607349588417,152.32533886632896,314.12020610976583,200.35948895473624,2404.9721282949313,2.6517601606407197,0.29121805170395154,11,0,"DEAD-BAND HOLD: pred_Q=152.7 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.65). Tracking cost suppressed; holding choke at 81.0%. WHP=313.4, FLP=200.2, BHP=2404.1 psi.",none
54,54.0,81.0,81.0,0.0,150.0,151.4814676708114,312.4632796033136,200.15484090529014,2404.1123467904886,150.95420039516537,312.88013449884244,200.33956373116038,2405.031657047026,1.481467670811412,0.2917901929959112,11,0,"DEAD-BAND HOLD: pred_Q=151.5 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.48). Tracking cost suppressed; holding choke at 81.0%. WHP=312.5, FLP=200.2, BHP=2404.1 psi.",none
55,55.0,81.0,81.0,0.0,150.0,151.07749978010128,311.07256269944025,200.26983301230578,2400.3613435488974,150.480903402421,311.0870621912146,200.48929918950213,2400.7052742206456,1.0774997801012773,0.29205614103480343,11,0,"DEAD-BAND HOLD: pred_Q=151.1 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.08). Tracking cost suppressed; holding choke at 81.0%. WHP=311.1, FLP=200.3, BHP=2400.4 psi.",none
56,56.0,81.0,81.0,0.0,150.0,153.05724442594743,314.10498468155424,200.34682075532706,2405.292579349789,152.80041247437603,314.9968096502603,200.58954776557545,2406.392929631137,3.057244425947431,0.2927042682771291,11,0,"TRACKING CORRECTION: err=+3.1 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=81.0% (move +0.0%) -> pred_Q=153.1 bbl/hr. WHP=314.1, FLP=200.3, BHP=2405.3 psi.",none
57,57.0,81.0,81.0,0.0,150.0,152.30355258830747,311.72609883136033,199.35236468865662,2405.4633298494728,151.9173717961086,311.92967619620464,199.2946298898348,2406.5898721507374,2.3035525883074683,0.29828685571332403,11,0,"DEAD-BAND HOLD: pred_Q=152.3 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.30). Tracking cost suppressed; holding choke at 81.0%. WHP=311.7, FLP=199.4, BHP=2405.5 psi.",none
